time,event,direction,price,lots,reason,realized_pnl,realized_pnl_cum,available_cash,margin_in_use,bar_index
2018-05-21 18:15:00,EXIT,SHORT,40380.0,84,EMA_REVERSAL,-168468.258,2378400.7105000005,4878400.710499998,0.0,28909
2018-05-22 13:30:00,ENTRY,LONG,40499.0,76,C3_LONG + EMA_OK + BUFFER,0.0,2378400.7105000005,4878400.710499998,2308442.9999999995,28944
2018-05-25 20:00:00,EXIT,LONG,40425.0,76,EMA_REVERSAL,-37345.335999999996,2341055.3745000004,4841055.374499998,0.0,29130
2018-05-29 12:15:00,ENTRY,SHORT,40025.0,80,C3_SHORT + EMA_OK + BUFFER,0.0,2341055.3745000004,4841055.374499998,2401500.0,29205
2018-05-31 23:15:00,EXIT,SHORT,39928.0,80,MONTH_END,29205.64,2370261.0145000005,4870261.014499998,0.0,29357
2018-06-07 12:30:00,ENTRY,LONG,40192.0,76,C3_LONG + EMA_OK + BUFFER,0.0,2370261.0145000005,4870261.014499998,2290944.0,29586
2018-06-15 20:00:00,EXIT,LONG,40617.0,76,STOP,152287.774,2522548.7885000007,5022548.788499998,0.0,29941
2018-06-15 21:00:00,ENTRY,SHORT,40467.0,38,C3_SHORT + EMA_OK + BUFFER,0.0,2522548.7885000007,5022548.788499998,1153309.5,29945
2018-06-29 23:15:00,EXIT,SHORT,39235.0,38,MONTH_END,229536.986,2752085.7745000008,5252085.7744999975,0.0,30494
2018-07-13 19:00:00,ENTRY,SHORT,39010.0,89,C3_SHORT + EMA_OK + BUFFER,0.0,2752085.7745000008,5252085.7744999975,2603917.5,31007
2018-07-25 15:00:00,EXIT,SHORT,38604.0,89,EMA_REVERSAL,170308.53100000002,2922394.3055000007,5422394.305499998,0.0,31416
2018-07-27 13:45:00,ENTRY,SHORT,38142.0,19,C3_SHORT + EMA_OK + BUFFER,0.0,2922394.3055000007,5422394.305499998,543523.5,31519
2018-07-31 23:15:00,EXIT,SHORT,38353.0,19,MONTH_END,-22225.1075,2900169.198000001,5400169.197999998,0.0,31665
2018-08-01 19:00:00,ENTRY,SHORT,37997.0,38,C3_SHORT + EMA_OK + BUFFER,0.0,2900169.198000001,5400169.197999998,1082914.5,31702
2018-08-03 20:00:00,EXIT,SHORT,38240.0,38,EMA_REVERSAL,-50515.509,2849653.6890000007,5349653.688999998,0.0,31814
2018-08-13 22:15:00,ENTRY,SHORT,37795.0,76,C3_SHORT + EMA_OK + BUFFER,0.0,2849653.6890000007,5349653.688999998,2154315.0,32148
2018-08-24 20:30:00,EXIT,SHORT,37097.0,76,EMA_REVERSAL,256702.312,3106356.0010000006,5606356.000999998,0.0,32546
2018-08-30 13:45:00,ENTRY,SHORT,36980.0,38,C3_SHORT + EMA_OK + BUFFER,0.0,3106356.0010000006,5606356.000999998,1053930.0,32735
2018-08-31 23:15:00,EXIT,SHORT,36699.0,38,MONTH_END,49190.297,3155546.2980000004,5655546.297999999,0.0,32827
2018-09-04 16:30:00,ENTRY,SHORT,37080.0,19,C3_SHORT + EMA_OK + BUFFER,0.0,3155546.2980000004,5655546.297999999,528390.0,32908
2018-09-18 14:30:00,EXIT,SHORT,37454.0,19,EMA_REVERSAL,-37654.219,3117892.0790000004,5617892.078999999,0.0,33388
2018-09-21 19:15:00,ENTRY,LONG,37567.0,38,C3_LONG + EMA_OK + BUFFER,0.0,3117892.0790000004,5617892.078999999,1070659.5,33516
2018-09-28 23:15:00,EXIT,LONG,38604.0,38,MONTH_END,192688.253,3310580.3320000004,5810580.331999999,0.0,33802
2018-10-01 11:30:00,ENTRY,LONG,38634.0,19,C3_LONG + EMA_OK + BUFFER,0.0,3310580.3320000004,5810580.331999999,550534.4999999999,33809
2018-10-05 12:30:00,EXIT,LONG,38785.0,19,EMA_REVERSAL,12138.5585,3322718.8905,5822718.890499999,0.0,33975
2018-10-08 17:45:00,ENTRY,SHORT,38700.0,9,C3_SHORT + EMA_OK + BUFFER,0.0,3322718.8905,5822718.890499999,261225.0,34050
2018-10-12 17:45:00,EXIT,SHORT,39085.0,9,EMA_REVERSAL,-18375.0975,3304343.793,5804343.792999999,0.0,34267
2018-10-15 10:00:00,ENTRY,LONG,39090.0,18,C3_LONG + EMA_OK + BUFFER,0.0,3304343.793,5804343.792999999,527715.0,34290
2018-10-22 18:30:00,EXIT,LONG,38752.0,18,EMA_REVERSAL,-32521.734,3271822.059,5771822.0589999985,0.0,34541
2018-10-23 12:30:00,ENTRY,LONG,39102.0,36,C3_LONG + EMA_OK + BUFFER,0.0,3271822.059,5771822.0589999985,1055754.0,34571
2018-10-26 18:00:00,EXIT,LONG,38657.0,36,EMA_REVERSAL,-84298.986,3187523.073,5687523.072999999,0.0,34756
2018-10-29 22:00:00,ENTRY,SHORT,38595.0,72,C3_SHORT + EMA_OK + BUFFER,0.0,3187523.073,5687523.072999999,2084130.0,34826
2018-10-31 23:15:00,EXIT,SHORT,38082.0,72,MONTH_END,176398.884,3363921.957,5863921.956999999,0.0,34940
2018-11-01 19:45:00,ENTRY,LONG,38630.0,51,C3_LONG + EMA_OK + BUFFER,0.0,3363921.957,5863921.956999999,1477597.5,34980
2018-11-08 11:45:00,EXIT,LONG,37639.0,51,STOP,-258539.5785,3105382.3785,5605382.378499999,0.0,35166
2018-11-09 19:00:00,ENTRY,SHORT,37053.0,100,C3_SHORT + EMA_OK + BUFFER,0.0,3105382.3785,5605382.378499999,2778975.0,35203
2018-11-16 19:00:00,EXIT,SHORT,36980.0,100,STOP,25395.050000000003,3130777.4285,5630777.4284999985,0.0,35483
2018-11-27 13:45:00,ENTRY,SHORT,35980.0,51,C3_SHORT + EMA_OK + BUFFER,0.0,3130777.4285,5630777.4284999985,1376235.0,35799
2018-11-28 22:30:00,EXIT,SHORT,36160.0,51,STOP,-51418.71,3079358.7185,5579358.718499999,0.0,35890
2018-11-30 20:00:00,ENTRY,SHORT,35100.0,102,C3_SHORT + EMA_OK + BUFFER,0.0,3079358.7185,5579358.718499999,2685150.0,35992
2018-11-30 23:45:00,EXIT,SHORT,35148.0,102,MONTH_END,-35227.944,3044130.7745,5544130.774499998,0.0,36007
2018-12-03 12:00:00,ENTRY,LONG,36781.0,100,C3_LONG + EMA_OK + BUFFER,0.0,3044130.7745,5544130.774499998,2758575.0,36016
2018-12-14 19:00:00,EXIT,LONG,38055.0,100,EMA_REVERSAL,625774.6,3669905.3745,6169905.374499998,0.0,36548
2018-12-18 11:30:00,ENTRY,SHORT,37945.0,102,C3_SHORT + EMA_OK + BUFFER,0.0,3669905.3745,6169905.374499998,2902792.5,36630
2018-12-26 19:45:00,EXIT,SHORT,38200.0,102,STOP,-141700.185,3528205.1895,6028205.189499998,0.0,36943
2018-12-27 19:15:00,ENTRY,LONG,38662.0,103,C3_LONG + EMA_OK + BUFFER,0.0,3528205.1895,6028205.189499998,2986639.5,36997
2018-12-31 23:45:00,EXIT,LONG,38750.0,103,MONTH_END,33359.846000000005,3561565.0354999998,6061565.035499998,0.0,37131
2019-01-02 20:30:00,ENTRY,LONG,39040.0,102,C3_LONG + EMA_OK + BUFFER,0.0,3561565.0354999998,6061565.035499998,2986560.0,37210
2019-01-04 20:00:00,EXIT,LONG,39234.0,102,EMA_REVERSAL,86964.07800000001,3648529.1135,6148529.113499998,0.0,37328
2019-01-10 09:00:00,ENTRY,LONG,39644.0,51,C3_LONG + EMA_OK + BUFFER,0.0,3648529.1135,6148529.113499998,1516382.9999999998,37524
2019-01-11 19:45:00,EXIT,LONG,39312.0,51,EMA_REVERSAL,-90700.134,3557828.9795,6057828.9794999985,0.0,37627
2019-01-21 14:00:00,ENTRY,SHORT,38984.0,102,C3_SHORT + EMA_OK + BUFFER,0.0,3557828.9795,6057828.9794999985,2982275.9999999995,37964
2019-01-25 19:30:00,EXIT,SHORT,39456.0,102,EMA_REVERSAL,-252721.32,3305107.6595,5805107.659499998,0.0,38226
2019-01-25 20:45:00,ENTRY,LONG,39630.0,97,C3_LONG + EMA_OK + BUFFER,0.0,3305107.6595,5805107.659499998,2883082.5,38231
2019-01-31 23:45:00,EXIT,LONG,40430.0,97,MONTH_END,376351.27,3681458.9295,6181458.929499999,0.0,38483
2019-02-01 16:15:00,ENTRY,LONG,40673.0,101,C3_LONG + EMA_OK + BUFFER,0.0,3681458.9295,6181458.929499999,3080979.75,38513
2019-02-07 09:00:00,EXIT,LONG,40065.0,101,STOP,-319271.807,3362187.1225,5862187.122499999,0.0,38724
2019-02-07 17:30:00,ENTRY,SHORT,39963.0,97,C3_SHORT + EMA_OK + BUFFER,0.0,3362187.1225,5862187.122499999,2907308.25,38758
2019-02-15 16:30:00,EXIT,SHORT,39850.0,97,EMA_REVERSAL,43192.2085,3405379.3310000002,5905379.330999998,0.0,39114
2019-02-18 09:00:00,ENTRY,LONG,40210.0,97,C3_LONG + EMA_OK + BUFFER,0.0,3405379.3310000002,5905379.330999998,2925277.5,39144
2019-02-26 17:45:00,EXIT,LONG,39960.0,97,EMA_REVERSAL,-132914.735,3272464.5960000004,5772464.595999998,0.0,39539
2019-02-28 20:30:00,ENTRY,SHORT,39453.0,97,C3_SHORT + EMA_OK + BUFFER,0.0,3272464.5960000004,5772464.595999998,2870205.75,39670
2019-02-28 23:45:00,EXIT,SHORT,39139.0,97,MONTH_END,140854.864,3413319.4600000004,5913319.459999998,0.0,39683
2019-03-01 19:30:00,ENTRY,SHORT,39550.0,99,C3_SHORT + EMA_OK + BUFFER,0.0,3413319.4600000004,5913319.459999998,2936587.5,39726
2019-03-08 19:15:00,EXIT,SHORT,38511.0,99,EMA_REVERSAL,502712.9415,3916032.4015000006,6416032.401499998,0.0,39993
2019-03-11 20:45:00,ENTRY,LONG,38557.0,51,C3_LONG + EMA_OK + BUFFER,0.0,3916032.4015000006,6416032.401499998,1474805.25,40059
2019-03-14 19:00:00,EXIT,LONG,38010.0,51,STOP,-145342.3755,3770690.0260000005,6270690.025999998,0.0,40226
2019-03-19 14:00:00,ENTRY,LONG,38145.0,102,C3_LONG + EMA_OK + BUFFER,0.0,3770690.0260000005,6270690.025999998,2918092.5,40380
2019-03-26 19:15:00,EXIT,LONG,38338.0,102,EMA_REVERSAL,86728.101,3857418.1270000003,6357418.1269999975,0.0,40659
2019-03-28 18:30:00,ENTRY,SHORT,37706.0,51,C3_SHORT + EMA_OK + BUFFER,0.0,3857418.1270000003,6357418.1269999975,1442254.5,40772
2019-03-29 23:15:00,EXIT,SHORT,37785.0,51,MONTH_END,-25920.0615,3831498.0655000005,6331498.065499998,0.0,40849
2019-04-03 11:30:00,ENTRY,SHORT,37424.0,102,C3_SHORT + EMA_OK + BUFFER,0.0,3831498.0655000005,6331498.065499998,2862935.9999999995,40976
2019-04-08 17:45:00,EXIT,SHORT,37980.0,102,STOP,-295096.812,3536401.2535000006,6036401.253499998,0.0,41175
2019-04-10 09:00:00,ENTRY,SHORT,37689.0,106,C3_SHORT + EMA_OK + BUFFER,0.0,3536401.2535000006,6036401.253499998,2996275.4999999995,41256
2019-04-16 12:00:00,EXIT,SHORT,37352.0,106,EMA_REVERSAL,166678.481,3703079.7345000007,6203079.734499997,0.0,41500
2019-04-17 18:15:00,ENTRY,LONG,37473.0,102,C3_LONG + EMA_OK + BUFFER,0.0,3703079.7345000007,6203079.734499997,2866684.5,41551
2019-04-23 18:15:00,EXIT,LONG,36912.0,102,STOP,-297490.905,3405588.829500001,5905588.829499997,0.0,41725
2019-04-25 17:45:00,ENTRY,LONG,37445.0,105,C3_LONG + EMA_OK + BUFFER,0.0,3405588.829500001,5905588.829499997,2948793.75,41839
2019-04-30 18:00:00,EXIT,LONG,37150.0,105,EMA_REVERSAL,-166623.7125,3238965.117000001,5738965.116999997,0.0,41956
2019-05-02 11:30:00,ENTRY,SHORT,36918.0,103,C3_SHORT + EMA_OK + BUFFER,0.0,3238965.117000001,5738965.116999997,2851915.5,42014
2019-05-03 19:30:00,EXIT,SHORT,37323.0,103,EMA_REVERSAL,-220045.2345,3018919.882500001,5518919.882499997,0.0,42104
2019-05-07 18:30:00,ENTRY,LONG,37402.0,98,C3_LONG + EMA_OK + BUFFER,0.0,3018919.882500001,5518919.882499997,2749047.0,42216
2019-05-16 14:00:00,EXIT,LONG,37440.0,98,EMA_REVERSAL,7618.226000000002,3026538.108500001,5526538.108499996,0.0,42604
2019-05-16 21:00:00,ENTRY,SHORT,36890.0,49,C3_SHORT + EMA_OK + BUFFER,0.0,3026538.108500001,5526538.108499996,1355707.5,42632
2019-05-23 15:30:00,EXIT,SHORT,36542.0,49,EMA_REVERSAL,79862.74799999999,3106400.856500001,5606400.856499996,0.0,42900
2019-05-28 13:30:00,ENTRY,SHORT,36369.0,24,C3_SHORT + EMA_OK + BUFFER,0.0,3106400.856500001,5606400.856499996,654641.9999999999,43066
2019-05-31 23:15:00,EXIT,SHORT,36476.0,24,MONTH_END,-15462.42,3090938.4365000012,5590938.436499996,0.0,43279
2019-06-03 19:30:00,ENTRY,LONG,36727.0,48,C3_LONG + EMA_OK + BUFFER,0.0,3090938.4365000012,5590938.436499996,1322172.0,43322
2019-06-10 22:45:00,EXIT,LONG,36605.0,48,STOP,-34559.904,3056378.532500001,5556378.532499996,0.0,43593
2019-06-13 20:30:00,ENTRY,LONG,37045.0,96,C3_LONG + EMA_OK + BUFFER,0.0,3056378.532500001,5556378.532499996,2667240.0,43758
2019-06-27 18:45:00,EXIT,LONG,37576.0,96,STOP,244134.576,3300513.108500001,5800513.108499996,0.0,44331
2019-07-01 20:15:00,ENTRY,LONG,38012.0,48,C3_LONG + EMA_OK + BUFFER,0.0,3300513.108500001,5800513.108499996,1368432.0,44453
2019-07-02 17:45:00,EXIT,LONG,37573.0,48,EMA_REVERSAL,-110802.12,3189710.988500001,5689710.988499996,0.0,44501
2019-07-03 09:00:00,ENTRY,LONG,38050.0,96,C3_LONG + EMA_OK + BUFFER,0.0,3189710.988500001,5689710.988499996,2739600.0,44524
2019-07-12 17:45:00,EXIT,LONG,38153.0,96,EMA_REVERSAL,38466.768,3228177.756500001,5728177.756499996,0.0,44965
2019-07-16 18:45:00,ENTRY,LONG,38989.0,48,C3_LONG + EMA_OK + BUFFER,0.0,3228177.756500001,5728177.756499996,1403603.9999999998,45085
2019-07-19 21:15:00,EXIT,LONG,40590.0,48,STOP,378510.312,3606688.068500001,6106688.068499996,0.0,45269
2019-07-22 10:45:00,ENTRY,LONG,41257.0,24,C3_LONG + EMA_OK + BUFFER,0.0,3606688.068500001,6106688.068499996,742626.0,45285
2019-07-25 22:15:00,EXIT,LONG,41306.0,24,EMA_REVERSAL,2907.732,3609595.800500001,6109595.800499996,0.0,45505
2019-08-01 12:00:00,ENTRY,SHORT,40524.0,100,C3_SHORT + EMA_OK + BUFFER,0.0,3609595.800500001,6109595.800499996,3039299.9999999995,45755
2019-08-01 23:15:00,EXIT,SHORT,40993.0,100,STOP,-246727.55,3362868.250500001,5862868.250499996,0.0,45800
2019-08-02 15:30:00,ENTRY,LONG,41124.0,48,C3_LONG + EMA_OK + BUFFER,0.0,3362868.250500001,5862868.250499996,1480463.9999999998,45827
2019-08-13 19:15:00,EXIT,LONG,42536.0,48,STOP,332856.48,3695724.730500001,6195724.730499996,0.0,46216
2019-08-13 22:00:00,ENTRY,SHORT,43050.0,24,C3_SHORT + EMA_OK + BUFFER,0.0,3695724.730500001,6195724.730499996,774900.0,46227
2019-08-14 15:45:00,EXIT,SHORT,43678.0,24,STOP,-78482.208,3617242.522500001,6117242.522499996,0.0,46260
2019-08-14 20:30:00,ENTRY,LONG,44176.0,48,C3_LONG + EMA_OK + BUFFER,0.0,3617242.522500001,6117242.522499996,1590336.0,46279
2019-08-19 09:00:00,EXIT,LONG,43478.0,48,STOP,-173831.088,3443411.434500001,5943411.434499996,0.0,46349
2019-08-19 13:30:00,ENTRY,SHORT,43374.0,91,C3_SHORT + EMA_OK + BUFFER,0.0,3443411.434500001,5943411.434499996,2960275.4999999995,46367
2019-08-20 23:00:00,EXIT,SHORT,43945.0,91,EMA_REVERSAL,-271724.0435,3171687.3910000008,5671687.390999996,0.0,46463
2019-08-22 17:45:00,ENTRY,LONG,43814.0,86,C3_LONG + EMA_OK + BUFFER,0.0,3171687.3910000008,5671687.390999996,2826003.0,46558
2019-08-29 22:00:00,EXIT,LONG,46078.0,86,STOP,961923.932,4133611.323000001,6633611.322999996,0.0,46866
2019-08-30 20:45:00,ENTRY,LONG,47010.0,47,C3_LONG + EMA_OK + BUFFER,0.0,4133611.323000001,6633611.322999996,1657102.5,46919
2019-08-30 23:15:00,EXIT,LONG,46757.0,47,MONTH_END,-66065.5735,4067545.749500001,6567545.749499996,0.0,46929
2019-09-02 19:00:00,ENTRY,LONG,48566.0,90,C3_LONG + EMA_OK + BUFFER,0.0,4067545.749500001,6567545.749499996,3278205.0,46938
2019-09-05 19:00:00,EXIT,LONG,50186.0,90,STOP,715668.48,4783214.229500001,7283214.229499996,0.0,47112
2019-09-06 11:00:00,ENTRY,SHORT,48761.0,47,C3_SHORT + EMA_OK + BUFFER,0.0,4783214.229500001,7283214.229499996,1718825.25,47138
2019-09-06 18:00:00,EXIT,SHORT,49200.0,47,STOP,-110071.2505,4673142.979000001,7173142.978999996,0.0,47166
2019-09-06 22:00:00,ENTRY,SHORT,48968.0,94,C3_SHORT + EMA_OK + BUFFER,0.0,4673142.979000001,7173142.978999996,3452244.0,47182
2019-09-12 17:30:00,EXIT,SHORT,48023.0,94,EMA_REVERSAL,430474.269,5103617.248000002,7603617.247999996,0.0,47364
2019-09-13 19:45:00,ENTRY,SHORT,46659.0,47,C3_SHORT + EMA_OK + BUFFER,0.0,5103617.248000002,7603617.247999996,1644729.75,47431
2019-09-16 09:00:00,EXIT,SHORT,46808.0,47,STOP,-41604.4235,5062012.824500002,7562012.824499996,0.0,47446
2019-09-16 14:00:00,ENTRY,SHORT,46669.0,94,C3_SHORT + EMA_OK + BUFFER,0.0,5062012.824500002,7562012.824499996,3290164.5,47466
2019-09-17 20:30:00,EXIT,SHORT,47163.0,94,EMA_REVERSAL,-245410.312,4816602.512500002,7316602.512499996,0.0,47550
2019-09-18 22:15:00,ENTRY,SHORT,46588.0,104,C3_SHORT + EMA_OK + BUFFER,0.0,4816602.512500002,7316602.512499996,3633864.0,47615
2019-09-23 09:00:00,EXIT,SHORT,47314.0,104,STOP,-392168.712,4424433.800500002,6924433.800499996,0.0,47736
2019-09-23 13:45:00,ENTRY,LONG,47515.0,97,C3_LONG + EMA_OK + BUFFER,0.0,4424433.800500002,6924433.800499996,3456716.25,47755
2019-09-25 21:15:00,EXIT,LONG,46909.0,97,STOP,-307648.692,4116785.108500002,6616785.108499996,0.0,47901
2019-09-26 17:45:00,ENTRY,SHORT,46126.0,95,C3_SHORT + EMA_OK + BUFFER,0.0,4116785.108500002,6616785.108499996,3286477.5,47945
2019-09-30 23:15:00,EXIT,SHORT,44126.0,95,MONTH_END,937139.09,5053924.198500002,7553924.198499996,0.0,48083
2019-10-07 23:00:00,ENTRY,SHORT,45213.0,57,C3_SHORT + EMA_OK + BUFFER,0.0,5053924.198500002,7553924.198499996,1932855.75,48314
2019-10-08 18:30:00,EXIT,SHORT,45988.0,57,STOP,-228672.6855,4825251.513000002,7325251.512999997,0.0,48322
2019-10-09 12:15:00,ENTRY,LONG,46348.0,105,C3_LONG + EMA_OK + BUFFER,0.0,4825251.513000002,7325251.512999997,3649905.0,48355
2019-10-10 18:00:00,EXIT,LONG,45573.0,105,STOP,-421352.5575,4403898.955500002,6903898.955499996,0.0,48436
2019-10-16 11:30:00,ENTRY,SHORT,45045.0,102,C3_SHORT + EMA_OK + BUFFER,0.0,4403898.955500002,6903898.955499996,3445942.5,48642
2019-10-21 17:00:00,EXIT,SHORT,45700.0,102,STOP,-347933.985,4055964.970500002,6555964.970499996,0.0,48806
2019-10-25 09:00:00,ENTRY,LONG,46124.0,94,C3_LONG + EMA_OK + BUFFER,0.0,4055964.970500002,6555964.970499996,3251742.0,49006
2019-10-28 19:15:00,EXIT,LONG,45937.0,94,STOP,-100870.601,3955094.3695000024,6455094.369499996,0.0,49078
2019-10-29 16:00:00,ENTRY,SHORT,45795.0,93,C3_SHORT + EMA_OK + BUFFER,0.0,3955094.3695000024,6455094.369499996,3194201.25,49124
2019-10-30 11:45:00,EXIT,SHORT,46135.0,93,EMA_REVERSAL,-170924.235,3784170.1345000025,6284170.134499996,0.0,49165
2019-10-30 16:15:00,ENTRY,LONG,46231.0,90,C3_LONG + EMA_OK + BUFFER,0.0,3784170.1345000025,6284170.134499996,3120592.5,49183
2019-10-31 23:15:00,EXIT,LONG,46770.0,90,MONTH_END,229994.865,4014164.9995000027,6514164.999499996,0.0,49269
2019-11-04 18:30:00,ENTRY,LONG,46846.0,46,C3_LONG + EMA_OK + BUFFER,0.0,4014164.9995000027,6514164.999499996,1616187.0,49366
2019-11-05 19:00:00,EXIT,LONG,46113.0,46,STOP,-175004.171,3839160.8285000026,6339160.828499996,0.0,49428
2019-11-05 21:45:00,ENTRY,SHORT,45525.0,92,C3_SHORT + EMA_OK + BUFFER,0.0,3839160.8285000026,6339160.828499996,3141225.0,49439
2019-11-13 11:15:00,EXIT,SHORT,44290.0,92,EMA_REVERSAL,555705.53,4394866.358500003,6894866.358499996,0.0,49725
2019-11-13 14:30:00,ENTRY,LONG,44356.0,51,C3_LONG + EMA_OK + BUFFER,0.0,4394866.358500003,6894866.358499996,1696617.0,49738
2019-11-15 11:00:00,EXIT,LONG,44238.0,51,EMA_REVERSAL,-36867.441,4357998.917500003,6857998.917499997,0.0,49844
2019-11-19 21:15:00,ENTRY,LONG,44824.0,101,C3_LONG + EMA_OK + BUFFER,0.0,4357998.917500003,6857998.917499997,3395418.0,50005
2019-11-25 11:15:00,EXIT,LONG,44150.0,101,STOP,-353849.561,4004149.3565000035,6504149.356499997,0.0,50205
2019-12-03 19:00:00,ENTRY,LONG,45198.0,95,C3_LONG + EMA_OK + BUFFER,0.0,4004149.3565000035,6504149.356499997,3220357.5,50596
2019-12-04 20:30:00,EXIT,LONG,44598.0,95,EMA_REVERSAL,-297795.93,3706353.4265000033,6206353.426499997,0.0,50662
2019-12-06 19:45:00,ENTRY,SHORT,43942.0,94,C3_SHORT + EMA_OK + BUFFER,0.0,3706353.4265000033,6206353.426499997,3097911.0,50779
2019-12-12 19:30:00,EXIT,SHORT,44597.0,94,STOP,-320333.999,3386019.4275000035,5886019.427499997,0.0,51018
2019-12-13 11:00:00,ENTRY,LONG,44085.0,89,C3_LONG + EMA_OK + BUFFER,0.0,3386019.4275000035,5886019.427499997,2942673.75,51044
2019-12-18 18:30:00,EXIT,LONG,44352.0,89,EMA_REVERSAL,107008.6605,3493028.0880000032,5993028.087999998,0.0,51254
2019-12-23 12:00:00,ENTRY,LONG,45247.0,45,C3_LONG + EMA_OK + BUFFER,0.0,3493028.0880000032,5993028.087999998,1527086.25,51408
2019-12-30 15:45:00,EXIT,LONG,46638.0,45,EMA_REVERSAL,306772.7625,3799800.8505000034,6299800.850499998,0.0,51663
2020-01-02 18:30:00,ENTRY,LONG,46929.0,22,C3_LONG + EMA_OK + BUFFER,0.0,3799800.8505000034,6299800.850499998,774328.5,51826
2020-01-06 21:00:00,EXIT,LONG,47470.0,22,STOP,56394.833,3856195.6835000035,6356195.6834999975,0.0,51956
2020-01-07 22:30:00,ENTRY,LONG,48170.0,87,C3_LONG + EMA_OK + BUFFER,0.0,3856195.6835000035,6356195.6834999975,3143092.5,52022
2020-01-08 18:30:00,EXIT,LONG,47740.0,87,STOP,-199566.255,3656629.4285000036,6156629.428499998,0.0,52066
2020-01-08 22:00:00,ENTRY,SHORT,47135.0,44,C3_SHORT + EMA_OK + BUFFER,0.0,3656629.4285000036,6156629.428499998,1555455.0,52080
2020-01-24 15:00:00,EXIT,SHORT,46272.0,44,EMA_REVERSAL,183695.138,3840324.5665000034,6340324.566499998,0.0,52772
2020-01-24 20:45:00,ENTRY,LONG,46838.0,22,C3_LONG + EMA_OK + BUFFER,0.0,3840324.5665000034,6340324.566499998,772827.0,52795
2020-01-28 13:00:00,EXIT,LONG,46720.0,22,EMA_REVERSAL,-16067.414,3824257.1525000036,6324257.152499998,0.0,52884
2020-01-28 20:45:00,ENTRY,SHORT,45785.0,44,C3_SHORT + EMA_OK + BUFFER,0.0,3824257.1525000036,6324257.152499998,1510905.0,52915
2020-01-30 12:30:00,EXIT,SHORT,46105.0,44,EMA_REVERSAL,-76464.74,3747792.4125000034,6247792.412499998,0.0,53002
2020-01-30 21:00:00,ENTRY,LONG,46761.0,88,C3_LONG + EMA_OK + BUFFER,0.0,3747792.4125000034,6247792.412499998,3086226.0,53036
2020-01-31 23:45:00,EXIT,LONG,47010.0,88,MONTH_END,97182.228,3844974.6405000035,6344974.640499998,0.0,53107
2020-02-03 20:30:00,ENTRY,SHORT,45903.0,44,C3_SHORT + EMA_OK + BUFFER,0.0,3844974.6405000035,6344974.640499998,1514799.0,53186
2020-02-06 14:45:00,EXIT,SHORT,46048.0,44,EMA_REVERSAL,-37968.766,3807005.8745000036,6307005.874499998,0.0,53343
2020-02-19 10:45:00,ENTRY,LONG,47450.0,88,C3_LONG + EMA_OK + BUFFER,0.0,3807005.8745000036,6307005.874499998,3131700.0,53867
2020-02-25 11:15:00,EXIT,LONG,48271.0,88,STOP,348604.828,4155610.7025000034,6655610.702499998,0.0,54077
2020-02-25 17:00:00,ENTRY,SHORT,47830.0,44,C3_SHORT + EMA_OK + BUFFER,0.0,4155610.7025000034,6655610.702499998,1578390.0,54100
2020-02-28 23:45:00,EXIT,SHORT,44031.0,44,MONTH_END,829717.174,4985327.876500003,7485327.876499997,0.0,54307
2020-03-02 12:15:00,ENTRY,SHORT,45230.0,22,C3_SHORT + EMA_OK + BUFFER,0.0,4985327.876500003,7485327.876499997,746295.0,54321
2020-03-03 20:30:00,EXIT,SHORT,46089.0,22,STOP,-97503.527,4887824.349500003,7387824.349499998,0.0,54414
2020-03-04 09:45:00,ENTRY,LONG,46592.0,44,C3_LONG + EMA_OK + BUFFER,0.0,4887824.349500003,7387824.349499998,1537536.0,54431
2020-03-06 20:45:00,EXIT,LONG,46671.0,44,STOP,11224.642,4899048.991500003,7399048.991499998,0.0,54595
2020-03-09 19:15:00,ENTRY,SHORT,45955.0,22,C3_SHORT + EMA_OK + BUFFER,0.0,4899048.991500003,7399048.991499998,758257.5,54649
2020-03-09 22:30:00,EXIT,SHORT,46488.0,22,STOP,-61680.619,4837368.372500003,7337368.372499998,0.0,54662
2020-03-10 17:00:00,ENTRY,SHORT,46507.0,44,C3_SHORT + EMA_OK + BUFFER,0.0,4837368.372500003,7337368.372499998,1534731.0,54666
2020-03-12 22:15:00,EXIT,SHORT,44288.0,44,STOP,482187.53,5319555.902500004,7819555.902499998,0.0,54803
2020-03-13 17:30:00,ENTRY,SHORT,43026.0,22,C3_SHORT + EMA_OK + BUFFER,0.0,5319555.902500004,7819555.902499998,709929.0,54842
2020-03-16 17:30:00,EXIT,SHORT,35755.0,22,STOP,797210.227,6116766.1295000035,8616766.129499998,0.0,54900
2020-03-17 09:45:00,ENTRY,SHORT,36098.0,11,C3_SHORT + EMA_OK + BUFFER,0.0,6116766.1295000035,8616766.129499998,297808.5,54927
2020-03-17 17:30:00,EXIT,SHORT,34920.0,11,STOP,63618.203,6180384.332500003,8680384.332499998,0.0,54958
2020-03-17 21:15:00,ENTRY,SHORT,35412.0,163,C3_SHORT + EMA_OK + BUFFER,0.0,6180384.332500003,8680384.332499998,4329117.0,54973
2020-03-18 09:00:00,EXIT,SHORT,35939.0,163,STOP,-446950.3195,5733434.013000003,8233434.0129999975,0.0,54982
2020-03-18 11:15:00,ENTRY,SHORT,35093.0,22,C3_SHORT + EMA_OK + BUFFER,0.0,5733434.013000003,8233434.0129999975,579034.5,54991
